"Key","LastModified","ETag","Size","StorageClass","Bucket"
"parsed/SD-P05-T00-ENDOWMENT-2015.rds","2023-03-21T23:20:12.000Z","""f3b9318a52fa893e3d75265af0485c67-2""",15606286,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2016.csv","2023-03-21T23:20:23.000Z","""7393b7adac4e8e54206661e92367c849-14""",112979675,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2016.rds","2023-03-21T23:21:05.000Z","""08bf32308cb62056d52c1c824b8ce382-2""",15937507,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2017.csv","2023-03-21T23:21:14.000Z","""cc77b89eccf3867e4331e6fce97312ad-15""",117990813,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2017.rds","2023-03-21T23:22:01.000Z","""898732faa39edaaaf21c5962014f41ba-3""",17387802,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2018.csv","2023-03-21T23:22:06.000Z","""107bcf70640bdc3c8091a3498c16a93b-15""",122485316,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2018.rds","2023-03-21T23:22:53.000Z","""f302a72a6ee69bcff08a97c8019593e0-3""",17193282,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2019.csv","2023-03-21T23:23:00.000Z","""34bf5466c02908f06f05351354c225e6-14""",114740551,"STANDARD","nccs-efile"
"parsed/SD-P05-T00-ENDOWMENT-2019.rds","2023-03-21T23:23:48.000Z","""25981128159be37ba27808ed5a7ff1cf-2""",16080283,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2009.csv","2023-03-21T23:23:55.000Z","""024e904b4ab4796031bbafce1cb87add-2""",12661574,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2009.rds","2023-03-21T23:24:06.000Z","""7689549aeb9cc8d6d7837f0e474818fe""",2812149,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2010.csv","2023-03-21T23:24:02.000Z","""ce716a17b58d07822cff98f932b1f0fb-6""",46466483,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2010.rds","2023-03-21T23:24:19.000Z","""e4cee24f1fff5362c54a2e9a594ca483-2""",9965041,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2011.csv","2023-03-21T23:24:28.000Z","""9b35325c9293ed319bcc47eed0141d64-8""",60639095,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2011.rds","2023-03-21T23:24:48.000Z","""8394f7644698b7ae2554cf264a3e01f9-2""",12308023,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2012.csv","2023-03-21T23:24:55.000Z","""0a941a8c8f6ecc9a1132d3815bdbf980-9""",68505138,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2012.rds","2023-03-21T23:25:25.000Z","""4c5b313d4a82f0f3b32ae574d20edd5b-2""",14436028,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2013.csv","2023-03-21T23:25:27.000Z","""e3a999ae81c035272f0676e0066c6458-10""",75802926,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2013.rds","2023-03-21T23:25:54.000Z","""ddd813a854489ff2e8193a4c8b2e4285-2""",15871455,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2014.csv","2023-03-21T23:26:00.000Z","""80d1a5831c0afc4502d0c288c7673968-10""",83565493,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2014.rds","2023-03-21T23:26:39.000Z","""9aa54163e9825935ab3466c903f9f52e-3""",17513772,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2015.csv","2023-03-21T23:26:47.000Z","""30d0d3283f1d3f6bf88bd7e8c5eeb4ef-11""",89231283,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2015.rds","2023-03-21T23:27:17.000Z","""4e0233c6985dba3b512c3ad1c9f24c44-3""",18311439,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2016.csv","2023-03-21T23:27:27.000Z","""1225d401051e6e72fd38ffbfa24f8880-12""",93033986,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2016.rds","2023-03-21T23:28:05.000Z","""1342abbcaacfe475a430cd533250f408-3""",18727421,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2017.csv","2023-03-21T23:28:12.000Z","""25a55ce35d14b5cc9978437f4335e2b9-12""",97071345,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2017.rds","2023-03-21T23:28:51.000Z","""8426d5912c1523b6f7765269b55647f6-3""",20245899,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2018.csv","2023-03-21T23:29:03.000Z","""2be98354811231365f79ef92db9c7283-13""",100739406,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2018.rds","2023-03-21T23:29:39.000Z","""1bd3ec186d49268a8efc4deb6c42b307-3""",20191313,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2019.csv","2023-03-21T23:29:53.000Z","""0d114dd22b542674308f091124d144b8-12""",94125710,"STANDARD","nccs-efile"
"parsed/SD-P06-T00-LAND-BLDG-EQUIP-2019.rds","2023-03-21T23:30:31.000Z","""e44db69a83c184bae2d76e2aac55813e-3""",18702177,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2009.csv","2023-03-21T23:30:39.000Z","""e081e3ebbd7f9e298062232191f55b0e-2""",8419836,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2009.rds","2023-03-21T23:30:44.000Z","""34d897708ab3a3315203203e86d3c2b9""",1471871,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2010.csv","2023-03-21T23:30:44.000Z","""eef2cc79554c05aa91be191a29725700-4""",31727804,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2010.rds","2023-03-21T23:31:13.000Z","""77cb124fd8e950605d3e9a594f517e1e""",5857537,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2011.csv","2023-03-21T23:30:54.000Z","""29b5fe57ea62d53c3f0f28004dfceceb-5""",41507521,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2011.rds","2023-03-21T23:31:38.000Z","""a773e3b14454e2380ae08be46c44da1e""",7064595,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2012.csv","2023-03-21T23:31:14.000Z","""3dc2052e25114164555778d53f3111a7-6""",46953896,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2012.rds","2023-03-21T23:31:38.000Z","""cb0781d73a02e75a1b654aa4f5464a2f-2""",8593670,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2013.csv","2023-03-21T23:31:40.000Z","""d19da561e322acfe48949eefff46d7de-7""",52023487,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2013.rds","2023-03-21T23:32:03.000Z","""7e406c4e4a026fdc8b3706fca716effb-2""",9490697,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2014.csv","2023-03-21T23:32:08.000Z","""a7a5d430b669741b841c040bd8bfecb2-7""",57437082,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2014.rds","2023-03-21T23:32:29.000Z","""f06501b7184e54d8228013e3424e1789-2""",10566940,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2015.csv","2023-03-21T23:32:40.000Z","""d717b7894a877e5a22298c31b1e642f5-8""",61385015,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2015.rds","2023-03-21T23:33:13.000Z","""4cb4322b6ba53cc52d68d08ea9042f8a-2""",10991348,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2016.csv","2023-03-21T23:33:13.000Z","""611a515e4dcefbc7907bdc9d3a8ba718-8""",64035687,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2016.rds","2023-03-21T23:33:43.000Z","""8643045d4a0f50046eeed3b3d0e33986-2""",11141305,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2017.csv","2023-03-21T23:33:53.000Z","""b94afa5c64b0bb3b3ba93d342463658f-8""",66875920,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2017.rds","2023-03-21T23:34:22.000Z","""75706d3afa7f7f3ad3793668ba114cdc-2""",12415551,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2018.csv","2023-03-21T23:34:24.000Z","""c8acd7bcf05f8c8357f840c8ea24267a-9""",69404255,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2018.rds","2023-03-21T23:34:56.000Z","""59ccdd640779565140846e2e000a4a7d-2""",12049949,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2019.csv","2023-03-21T23:35:01.000Z","""4692d02a522e00ef06a5bc888e6d909c-8""",64962993,"STANDARD","nccs-efile"
"parsed/SD-P07-T00-INVESTMENTS-OTH-SECURITIES-2019.rds","2023-03-21T23:35:32.000Z","""2de4be38739af2cd58c40587c56afaf4-2""",11255979,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2009.csv","2023-03-21T23:35:35.000Z","""37c44140ae4caf138b8bf8dab9ab726a-2""",8434869,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2009.rds","2023-03-21T23:35:42.000Z","""47119112d062df5d077d51cd808543a8""",1486474,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2010.csv","2023-03-21T23:35:40.000Z","""7b0554b4c0db0b70cff2657a650560a4-4""",31766773,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2010.rds","2023-03-21T23:36:12.000Z","""678f9ce99745592a9728918c5c84bf09""",5901946,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2011.csv","2023-03-21T23:35:56.000Z","""406685318021f9dcc645d9c51ced829f-5""",41558542,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2011.rds","2023-03-21T23:36:32.000Z","""7cff85de353d70bfff9d5c1507f979ba""",7119737,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2012.csv","2023-03-21T23:36:13.000Z","""5e4db5aa38e6a237e3147bac305056bd-6""",47011477,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2012.rds","2023-03-21T23:36:35.000Z","""49b424ae7a5f29a9c7d2cecafa3191ed-2""",8656970,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2013.csv","2023-03-21T23:36:38.000Z","""4c89bf5c95d9fd8ca7b5c41bafd4c97c-7""",52087596,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2013.rds","2023-03-21T23:37:01.000Z","""ac1036cd5208cbd3f906357a899b001c-2""",9559726,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2014.csv","2023-03-21T23:37:06.000Z","""22adbed5f4aa60402277244c02ddea7d-7""",57510550,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2014.rds","2023-03-21T23:37:24.000Z","""e2808c43279ce025e92c7404719e283b-2""",10650704,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2015.csv","2023-03-21T23:37:33.000Z","""4f2be706bdc33b4e966ba195a0275c2a-8""",61465581,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2015.rds","2023-03-21T23:37:53.000Z","""f2a16f20354e8a59a0a254bd8cc22b8d-2""",11079303,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2016.csv","2023-03-21T23:37:59.000Z","""b84cd3a6111c4c66c6d0e31e9f74c9a9-8""",64121963,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2016.rds","2023-03-21T23:38:26.000Z","""9cf23f959f9df96195804b3197512172-2""",11235214,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2017.csv","2023-03-21T23:38:27.000Z","""22c301ddaa087170372826ce5bca5a97-8""",66966120,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2017.rds","2023-03-21T23:38:54.000Z","""dee979985dac3bdbf2fd7164b4e4b6fb-2""",12514649,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2018.csv","2023-03-21T23:39:00.000Z","""9a35ffc093e68020a3de32e16fb46bdd-9""",69501368,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2018.rds","2023-03-21T23:39:27.000Z","""0d681ef5e86c1b12d5687b9a401bac7e-2""",12156443,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2019.csv","2023-03-21T23:39:31.000Z","""314c9c88bff351a5813448e8499e7ed3-8""",65055835,"STANDARD","nccs-efile"
"parsed/SD-P09-T00-OTH-ASSETS-2019.rds","2023-03-21T23:39:53.000Z","""d20a4686c58b914fd1c755ed9af96729-2""",11358091,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2009.csv","2023-03-21T23:39:56.000Z","""57c3430414ac78e789ce5b32c1ccf095-2""",8640867,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2009.rds","2023-03-21T23:40:07.000Z","""913894f2b74390b301514a2707e33c1c""",1534840,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2010.csv","2023-03-21T23:40:03.000Z","""7dea68f33a395b3081df782e12b9c14e-4""",32494752,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2010.rds","2023-03-21T23:40:30.000Z","""a78f8199ef84404150616e9623e61831""",6060274,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2011.csv","2023-03-21T23:40:13.000Z","""205c543edee6f166406b3d4288bc06c2-6""",42495877,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2011.rds","2023-03-21T23:40:58.000Z","""8a4448bd2bc85b7da91bfbd0073c3a59""",7318600,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2012.csv","2023-03-21T23:40:32.000Z","""f40fe3614a2b323bea2f8d0a75c42154-6""",48111044,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2012.rds","2023-03-21T23:40:57.000Z","""495466fd6a36cdc0676f013d2a1759d3-2""",8919161,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2013.csv","2023-03-21T23:40:58.000Z","""8ca96382a0785a475484362727de701f-7""",53299083,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2013.rds","2023-03-21T23:41:21.000Z","""03ce9b4884f294dc94847fa29614d902-2""",9849304,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2014.csv","2023-03-21T23:41:26.000Z","""e620e1138cb245b07578de270b1cb3a9-8""",58843258,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2014.rds","2023-03-21T23:41:55.000Z","""3dd3921ec2e5c3e28a0ffa59c8eb13fa-2""",10964250,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2015.csv","2023-03-21T23:41:56.000Z","""1d821047c449d1ec74431c60e3cab6b7-8""",62881078,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2015.rds","2023-03-21T23:42:26.000Z","""998531968e1985aee266ea38fce7fbe7-2""",11407000,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2016.csv","2023-03-21T23:42:27.000Z","""e0748669f28b2607665439bcf8e4c63d-8""",65591712,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2016.rds","2023-03-21T23:42:56.000Z","""bce18838d00abcac4de341d804cef30d-2""",11570068,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2017.csv","2023-03-21T23:43:04.000Z","""742ce753ade22fec21b763e1d04cc049-9""",68495735,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2017.rds","2023-03-21T23:43:33.000Z","""7cb4405392c2e856b3eb0ab83f29521c-2""",12861767,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2018.csv","2023-03-21T23:43:34.000Z","""ce26481c97a28e4e2f77f18be6108787-9""",71084574,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2018.rds","2023-03-21T23:44:06.000Z","""ca14979709018316b0edb4405cd9595b-2""",12512989,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2019.csv","2023-03-21T23:44:08.000Z","""df928c79ab6b8d8b405ec6f815b31b60-8""",66552112,"STANDARD","nccs-efile"
"parsed/SD-P10-T00-OTH-LIABILITIES-2019.rds","2023-03-21T23:44:40.000Z","""3a517db18e91f8f432a95b11730ad52b-2""",11698471,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2009.csv","2023-03-21T23:44:42.000Z","""b2c08dfc05c01fd2a95bea2826c9ed32-2""",10556876,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2009.rds","2023-03-21T23:44:52.000Z","""cd878bd4746724374fca043ff607c682""",2074706,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2010.csv","2023-03-21T23:44:50.000Z","""aca77f921a3b637c6c877e15a7327cb3-5""",38906725,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2010.rds","2023-03-21T23:45:28.000Z","""9fd164abb5bb4a3822981701aff04915""",7445452,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2011.csv","2023-03-21T23:45:07.000Z","""aea3b0ce19e39e7015cc60610d2f75c7-7""",50804649,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2011.rds","2023-03-21T23:45:21.000Z","""25fb6387a85136a76b49fea769a8c93d-2""",9051146,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2012.csv","2023-03-21T23:45:31.000Z","""68ce72b8ed05217f16023db76cc836b4-7""",57356448,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2012.rds","2023-03-21T23:45:47.000Z","""9907c76a668333f27b23032a3ab23ab3-2""",10753933,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2013.csv","2023-03-21T23:46:04.000Z","""e38b48240b8bd506fdfa689ecf45d9b0-8""",63621240,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2013.rds","2023-03-21T23:46:29.000Z","""57eab51beb130589ab14f7de803dae2e-2""",11980301,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2014.csv","2023-03-21T23:46:33.000Z","""eb20dc8d75b6e294613cc417982a4527-9""",70159862,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2014.rds","2023-03-21T23:47:02.000Z","""9f171966e4884075732f023cf042b26c-2""",13241910,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2015.csv","2023-03-21T23:47:05.000Z","""44f44ed20c8da5abe0eeb1c0f0ed3cdf-9""",74929866,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2015.rds","2023-03-21T23:47:31.000Z","""692c937a07a923e7aa5a338c6f586869-2""",13786414,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2016.csv","2023-03-21T23:47:34.000Z","""50dde33958a1710a8f877b040691a418-10""",78082792,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2016.rds","2023-03-21T23:48:07.000Z","""9a02cb88d932b4918536750f46d3778a-2""",13996898,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2017.csv","2023-03-21T23:48:13.000Z","""2bca97986372469b36e567fd7c7daeb2-10""",81488975,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2017.rds","2023-03-21T23:48:48.000Z","""d8e51352d06d3cc318952c46ab2d9c9f-2""",15343102,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2018.csv","2023-03-21T23:48:52.000Z","""81667517b79aee64da3b0f6b93a69e20-11""",84580928,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2018.rds","2023-03-21T23:49:24.000Z","""63f6beed79b6f9a9a99b8ed1eb3990cf-2""",15091227,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2019.csv","2023-03-21T23:49:30.000Z","""a1b6562b9297c66470a2a46f8098d24c-10""",79053773,"STANDARD","nccs-efile"
"parsed/SD-P11-T00-RECONCILIATION-REVENUE-2019.rds","2023-03-21T23:50:04.000Z","""b4f8c060bb9d395bb9f0f5e1ae2b83e5-2""",13998881,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2009.csv","2023-03-21T23:50:09.000Z","""e566cc34b36518c8cf25530ff7e7e255-2""",10632421,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2009.rds","2023-03-21T23:50:14.000Z","""3283c197cb3723680943b83f493dbffc""",2069211,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2010.csv","2023-03-21T23:50:12.000Z","""328a5bd0436d7a473fbc19e2a576c528-5""",39078229,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2010.rds","2023-03-21T23:50:48.000Z","""0c1771f6c6b2852bd943fad96effc53a""",7414680,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2011.csv","2023-03-21T23:50:35.000Z","""c9aa1a8963ab497ff29e96bfd575ad4d-7""",51028328,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2011.rds","2023-03-21T23:50:47.000Z","""13bddbb825ebb48cfb2eea0ff4ee7c25-2""",9032236,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2012.csv","2023-03-21T23:50:50.000Z","""0a0a2c9bd79cdb8fd534d974093e2eaf-7""",57593540,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2012.rds","2023-03-21T23:51:12.000Z","""6f21b5627d871c3676e767fb9fa12809-2""",10722381,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2013.csv","2023-03-21T23:51:22.000Z","""649f10680332e3a5c51924f8d70167c9-8""",63341932,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2013.rds","2023-03-21T23:51:49.000Z","""275304bcbd19853f748d6228c4318449-2""",11694396,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2014.csv","2023-03-21T23:51:58.000Z","""51d5d6443f4a3d8c2653a2efabd73125-9""",69860922,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2014.rds","2023-03-21T23:52:28.000Z","""5db912f069eed629851c1c5c8de44902-2""",12940049,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2015.csv","2023-03-21T23:52:30.000Z","""c2f7077406d5fd8b193743ab9884e757-9""",74605857,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2015.rds","2023-03-21T23:52:55.000Z","""eac6945428ca64aec6382745743c209f-2""",13465530,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2016.csv","2023-03-21T23:52:56.000Z","""cc129decf1e53f422389ecab2ead23e0-10""",77773524,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2016.rds","2023-03-21T23:53:29.000Z","""0c261ce6081728b425e3a7288308e594-2""",13671795,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2017.csv","2023-03-21T23:53:39.000Z","""daa81be26d19110813c0f59ee24ef47a-10""",81166577,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2017.rds","2023-03-21T23:54:06.000Z","""4a41de263308e8284dea0bfcc3435fea-2""",15004257,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2018.csv","2023-03-21T23:54:09.000Z","""a97130ee37ac4ac5960119fcaf320807-11""",84234606,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2018.rds","2023-03-21T23:54:42.000Z","""c07eb981974162dbca1e8779afad68e6-2""",14739557,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2019.csv","2023-03-21T23:54:45.000Z","""e8fa2e7c04fd51b68de78ba7efc78c89-10""",78744660,"STANDARD","nccs-efile"
"parsed/SD-P12-T00-RECONCILIATION-EXPENSES-2019.rds","2023-03-21T23:55:19.000Z","""83b0023e6c5c065060720d982c350f4a-2""",13675006,"STANDARD","nccs-efile"
"parsed/SD-P99-T00-RECONCILIATION-NETASSETS-2009.csv","2023-03-21T23:55:23.000Z","""f3bc3faab000088c30f053980a601bdf-2""",10511610,"STANDARD","nccs-efile"
"parsed/SD-P99-T00-RECONCILIATION-NETASSETS-2009.rds","2023-03-21T23:55:33.000Z","""e56b676b51a192aa2e6a1d9bfdb97795""",2134212,"STANDARD","nccs-efile"
"parsed/SD-P99-T00-RECONCILIATION-NETASSETS-2010.csv","2023-03-21T23:55:28.000Z","""d6504992399afbaa0daaeffd03c3b229-5""",38720817,"STANDARD","nccs-efile"
"parsed/SD-P99-T00-RECONCILIATION-NETASSETS-2010.rds","2023-03-21T23:55:59.000Z","""8d40f31a353094d38cdb2fe24cdc1373""",7709204,"STANDARD","nccs-efile"
