"source","Prefix","Key","LastModified","ETag","Size","SizeMB","StorageClass","Bucket","URL"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_OH.csv","2026-07-26T21:42:33.000Z","""dcc8da5ebf34710de05bf2f384ab6bca-2""",141561422,"141.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_OH.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_OK.csv","2026-07-26T21:42:37.000Z","""c147127bd62cc7205f62aa1ca365a1ec""",42252052,"42.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_OK.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_OR.csv","2026-07-26T21:42:38.000Z","""14069f95d39f921f4075bed99f5ee0bc""",48608606,"48.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_OR.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_PA.csv","2026-07-26T21:42:39.000Z","""aa878245cbbd3a385747f572571f1808-2""",147406882,"147.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_PA.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_PR.csv","2026-07-26T21:42:44.000Z","""d03fddb484f324a7ffa12d38eda975eb""",5097260,"5.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_PR.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_PW.csv","2026-07-26T21:42:44.000Z","""a208a50f45d526a3a2554bf48b1411f8""",3431,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_PW.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_RI.csv","2026-07-26T21:42:45.000Z","""e7721c463461f8aec3fc6c7b2411a93c""",12731336,"12.7 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_RI.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_SC.csv","2026-07-26T21:42:46.000Z","""586ec4137bd145704bdff7368002e08d""",54762250,"54.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_SC.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_SD.csv","2026-07-26T21:42:46.000Z","""593f739050b87a52ead442ad1a2b1b2d""",13726298,"13.7 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_SD.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_TN.csv","2026-07-26T21:42:48.000Z","""201accc90ac5abe53871d561bd28f822""",70320573,"70.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_TN.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_TX.csv","2026-07-26T21:42:48.000Z","""1c8183d1e08067720030a3092a85e295-3""",267233512,"267.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_TX.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_UT.csv","2026-07-26T21:42:55.000Z","""ffb4d9cc29467d8cb1e23f472cecdb29""",23484056,"23.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_UT.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_VA.csv","2026-07-26T21:42:57.000Z","""df32633d1bb7ac6923aade902fb0b0b9""",97527215,"97.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_VA.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_VI.csv","2026-07-26T21:42:58.000Z","""de592c55fd1e01c066b6e55ad1170a30""",1051881,"1.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_VI.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_VT.csv","2026-07-26T21:42:58.000Z","""dda4f636e42a4e0de6bf147be06ef6e5""",11884382,"11.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_VT.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_WA.csv","2026-07-26T21:42:59.000Z","""ca58b54d0129907c4a0f3e1f2872232b""",79520183,"79.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_WA.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_WI.csv","2026-07-26T21:43:01.000Z","""329ae17a7655c7f243f068603ab1ddc5""",71516635,"71.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_WI.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_WV.csv","2026-07-26T21:43:02.000Z","""adaec606ce30059d87db9dfe5f707267""",22820199,"22.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_WV.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_WY.csv","2026-07-26T21:43:02.000Z","""22c5d89ffb7f596df7762abc335d381e""",10519782,"10.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_WY.csv"
"master","master/bmf/","master/bmf/state_marts/csv/bmf_master_ZZ.csv","2026-07-26T21:43:03.000Z","""ac306e9056ee9bfd0b584e94956477fd""",4963261,"5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/csv/bmf_master_ZZ.csv"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AA/part-0.parquet","2026-07-26T21:40:57.000Z","""ed06dd05ce85faf9712479924d0d3883""",377133,"0.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AE/part-0.parquet","2026-07-26T21:40:57.000Z","""7c30cae4b4cbcf0bc71ef1e0136b43a6""",2032154,"2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AE/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AK/part-0.parquet","2026-07-26T21:40:58.000Z","""36b306bfe9665f42449f0d22cedbbce5""",6250915,"6.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AK/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AL/part-0.parquet","2026-07-26T21:40:58.000Z","""2da237d23afb06d72dd26bb12cd5e430""",17114634,"17.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AL/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AP/part-0.parquet","2026-07-26T21:40:58.000Z","""6ed4b082e4489ae2ae3287c2bea26e4b""",1768367,"1.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AP/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AR/part-0.parquet","2026-07-26T21:40:59.000Z","""dea5c634eb10eac3d59cf24a6191aad0""",12476888,"12.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AR/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AS/part-0.parquet","2026-07-26T21:40:59.000Z","""800ef3dac047dce249b4ba46fe52a2d5""",474392,"0.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AS/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=AZ/part-0.parquet","2026-07-26T21:40:59.000Z","""668d1aa7402a51e945bb77cf0b8f796f""",19895908,"19.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=AZ/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=CA/part-0.parquet","2026-07-26T21:40:59.000Z","""13b64734587b4f933ed7e916b3a1a1c3-2""",106164867,"106.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=CA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=CO/part-0.parquet","2026-07-26T21:41:03.000Z","""6d4fd5ab49fa47088cf50f150cfb57db""",22383894,"22.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=CO/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=CT/part-0.parquet","2026-07-26T21:41:03.000Z","""3f5933ad27946b6d1abc4399c97e430a""",15363242,"15.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=CT/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=DC/part-0.parquet","2026-07-26T21:41:03.000Z","""f4cee52b748d4a4065a24fe152e268f5""",11351061,"11.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=DC/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=DE/part-0.parquet","2026-07-26T21:41:04.000Z","""2ecc881e35fd5501cc91e6eefeb07cbd""",7805749,"7.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=DE/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=FL/part-0.parquet","2026-07-26T21:41:05.000Z","""48b0925fe59f2bafd2e2ecf8b1015bc9""",60618105,"60.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=FL/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=FM/part-0.parquet","2026-07-26T21:41:05.000Z","""1e794d78a2c4f65ccad1c534513a0cff""",89097,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=FM/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=GA/part-0.parquet","2026-07-26T21:41:06.000Z","""10334d53d52e14be78d907805588d618""",34478954,"34.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=GA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=GU/part-0.parquet","2026-07-26T21:41:06.000Z","""da6a2fc9e07c44c38d2b3e4c8c3c7d94""",773926,"0.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=GU/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=HI/part-0.parquet","2026-07-26T21:41:06.000Z","""97308afafb51e343e4cd0d03e185ce84""",8200715,"8.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=HI/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=IA/part-0.parquet","2026-07-26T21:41:07.000Z","""5086de1f341b5745ab9dbd0f89a976d1""",16403963,"16.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=IA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=ID/part-0.parquet","2026-07-26T21:41:07.000Z","""b8a395ce713c2e3a0b5e9df8eab403f3""",8950020,"9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=ID/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=IL/part-0.parquet","2026-07-26T21:41:08.000Z","""00b84889a1b0d87f6e9e8f9bcfbbf877""",42493155,"42.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=IL/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=IN/part-0.parquet","2026-07-26T21:41:09.000Z","""f2f95dca412f7470c2ba9ef64e04ca0d""",25441390,"25.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=IN/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=KS/part-0.parquet","2026-07-26T21:41:09.000Z","""b949864387d541c9606ac94b2e5221db""",13229150,"13.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=KS/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=KY/part-0.parquet","2026-07-26T21:41:10.000Z","""1f7bee4a5069c9ba4425603388f3c12e""",15398600,"15.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=KY/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=LA/part-0.parquet","2026-07-26T21:41:10.000Z","""6cda27835d23d9dbbf998c4bf205f1fa""",16642589,"16.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=LA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MA/part-0.parquet","2026-07-26T21:41:11.000Z","""5e111a8ecb6cf0d85407460e02f5a13a""",26232592,"26.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MD/part-0.parquet","2026-07-26T21:41:11.000Z","""d68e652d82c01152efa304a0c11a4595""",25823125,"25.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MD/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=ME/part-0.parquet","2026-07-26T21:41:12.000Z","""5b244de6ac8bb5224209e908abaaffba""",8674058,"8.7 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=ME/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MH/part-0.parquet","2026-07-26T21:41:12.000Z","""33dbd84054a30bdf748020cd08d94781""",42842,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MH/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MI/part-0.parquet","2026-07-26T21:41:12.000Z","""52a90d0445502bc6f62ea32da93e8dc4""",33324391,"33.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MI/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MN/part-0.parquet","2026-07-26T21:41:13.000Z","""c9886a50ca2a5d01eb3ba06d7ea2a7fe""",23442307,"23.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MN/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MO/part-0.parquet","2026-07-26T21:41:14.000Z","""47073c93125df7fab4a851a5e95e4397""",25569875,"25.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MO/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MP/part-0.parquet","2026-07-26T21:41:14.000Z","""d9bfa0133b30922ab62085bde7d2ab53""",337440,"0.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MP/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MS/part-0.parquet","2026-07-26T21:41:14.000Z","""8859eaff81a1910bf56a02d697b4e111""",11486061,"11.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MS/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=MT/part-0.parquet","2026-07-26T21:41:15.000Z","""a037263770b9e51a03e1f897beeb685a""",8983053,"9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=MT/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NC/part-0.parquet","2026-07-26T21:41:15.000Z","""c410939f5ce544de05eb9025a5f7a365""",32842411,"32.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NC/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=ND/part-0.parquet","2026-07-26T21:41:16.000Z","""d86a53517addb2071141143409567d4b""",6541358,"6.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=ND/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NE/part-0.parquet","2026-07-26T21:41:16.000Z","""92703c0a5e24dec09877c2f13e78fe57""",10637577,"10.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NE/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NH/part-0.parquet","2026-07-26T21:41:16.000Z","""ed7bc7e0f9f49f8074379a11ef70c6ec""",8257414,"8.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NH/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NJ/part-0.parquet","2026-07-26T21:41:17.000Z","""e2f04783a6b063dc629e3e0321f745f9""",30630526,"30.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NJ/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NM/part-0.parquet","2026-07-26T21:41:17.000Z","""4974f2dc259276971047ae01b1d125e2""",9750792,"9.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NM/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NV/part-0.parquet","2026-07-26T21:41:18.000Z","""9885c2c9a697498b7bed30f7bca40500""",10692661,"10.7 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NV/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=NY/part-0.parquet","2026-07-26T21:41:19.000Z","""e7849b57a341716694cb868b44f41d5c""",62466114,"62.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=NY/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=OH/part-0.parquet","2026-07-26T21:41:20.000Z","""3e59b4de47edd7650da478bf84208ccb""",41881661,"41.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=OH/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=OK/part-0.parquet","2026-07-26T21:41:21.000Z","""e3560e8dd777c7f13f9f35877a728bfa""",15127010,"15.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=OK/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=OR/part-0.parquet","2026-07-26T21:41:21.000Z","""6e7bb7fa3fa03d3071d627a66bbb1742""",17280884,"17.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=OR/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=PA/part-0.parquet","2026-07-26T21:41:22.000Z","""12a95d02d43d7a1d701bc68e2765e290""",43314946,"43.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=PA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=PR/part-0.parquet","2026-07-26T21:41:23.000Z","""e7b25075aa92803d1c7ea4600bd52117""",3500148,"3.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=PR/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=PW/part-0.parquet","2026-07-26T21:41:23.000Z","""89ecb9709bb5bacd0739ef53552bda74""",63006,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=PW/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=RI/part-0.parquet","2026-07-26T21:41:23.000Z","""8b0b7df081476415ed64687f9dbb72f1""",7000648,"7 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=RI/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=SC/part-0.parquet","2026-07-26T21:41:23.000Z","""a4d35d0ae588e017ed95a445ce5ae9f0""",17819871,"17.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=SC/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=SD/part-0.parquet","2026-07-26T21:41:24.000Z","""5c4e584a4b1eb6e2faab2deb6e4c28fd""",7187905,"7.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=SD/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=TN/part-0.parquet","2026-07-26T21:41:24.000Z","""9de4698bd8516981a44c9a1f5a1eaece""",22325929,"22.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=TN/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=TX/part-0.parquet","2026-07-26T21:41:25.000Z","""28cc41facda92e16916b0c72935c4e2b""",76153274,"76.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=TX/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=UT/part-0.parquet","2026-07-26T21:41:26.000Z","""ae7d9b9170e5aac6927173dd90a5bc79""",10276069,"10.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=UT/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=VA/part-0.parquet","2026-07-26T21:41:27.000Z","""4027b6d4d0918958f53550837b1d49ec""",30941107,"30.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=VA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=VI/part-0.parquet","2026-07-26T21:41:27.000Z","""2cb38d7c4dbbbcdcf56f0c84b2f2dbd8""",1756571,"1.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=VI/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=VT/part-0.parquet","2026-07-26T21:41:28.000Z","""862a9a2c65351be1c4721bd46a9b4a72""",6753105,"6.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=VT/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=WA/part-0.parquet","2026-07-26T21:41:28.000Z","""8da3bd7bfa940c454706c0820651f06f""",25617961,"25.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=WA/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=WI/part-0.parquet","2026-07-26T21:41:29.000Z","""a2b296e862fa1e970d2bf1dc2dfb9862""",23127471,"23.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=WI/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=WV/part-0.parquet","2026-07-26T21:41:29.000Z","""ef9982e10341143c818f1fca5a6a3cb9""",9817319,"9.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=WV/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=WY/part-0.parquet","2026-07-26T21:41:29.000Z","""51990131845368002c23f0443f3af03b""",6215444,"6.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=WY/part-0.parquet"
"master","master/bmf/","master/bmf/state_marts/parquet/state=ZZ/part-0.parquet","2026-07-26T21:41:30.000Z","""15144f4680d68b0e4962fea637a18883""",4474666,"4.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/master/bmf/state_marts/parquet/state=ZZ/part-0.parquet"
"state_mart","unified/bmf/state_marts/csv/","unified/bmf/state_marts/csv/bmf_master_AA.csv","2026-07-26T21:39:24.000Z","""01af990ff2931cdcfba5dc75d2108059""",18291,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/unified/bmf/state_marts/csv/bmf_master_AA.csv"
"state_mart","unified/bmf/state_marts/csv/","unified/bmf/state_marts/csv/bmf_master_AE.csv","2026-07-26T21:39:24.000Z","""0cb24ed670f4a58e66746b8849afc617""",306826,"0.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/unified/bmf/state_marts/csv/bmf_master_AE.csv"
"state_mart","unified/bmf/state_marts/csv/","unified/bmf/state_marts/csv/bmf_master_AK.csv","2026-07-26T21:39:24.000Z","""109bfcb7e7d5876d997ca5718483a478""",10474022,"10.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/unified/bmf/state_marts/csv/bmf_master_AK.csv"
"state_mart","unified/bmf/state_marts/csv/","unified/bmf/state_marts/csv/bmf_master_AL.csv","2026-07-26T21:39:25.000Z","""f61ae64347e21da8669c7dc368a78ec6""",48305517,"48.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/unified/bmf/state_marts/csv/bmf_master_AL.csv"
"state_mart","unified/bmf/state_marts/csv/","unified/bmf/state_marts/csv/bmf_master_AP.csv","2026-07-26T21:39:25.000Z","""04446a08e17931045baf9f0a7f67f5c0""",233532,"0.2 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/unified/bmf/state_marts/csv/bmf_master_AP.csv"
